,stars,rating,text
18,5,Positive," The pizza was great - thin crust, large portions, cheap prices. i had the mushroom pizza, which had a sauce base that was spicy but still had a nice flavor. it was also quite inexpensively, as it came with a ton of sauce.  we also had the ambrosia pizza, which was quite good. the filling was not on the thick side, but it was still delicious. we had the agnolotti pizza, which was quite "
19,5,Positive," The pizza was great.  it had a nice chewi crust and was very flavorful with a nice shake of garlic.  it came with a really great sauce including hot peppers, onions, garlic and it was amazing.  i don't know why more pizza restaurants don't convert to serving pizza this way, it was a really inspired! ""it's not the cleanest restaurant in town, not the nicest either. but this is a great place for date "
20,5,Positive," The pizza was great - thin crust, nice toppings and an awesome sauce. we mostly order the pizza and cheese bread. i'm not crazy about this style of garlic bread they make, but their cesar salad is so divine that i definitely give it a try.  we've been here on multiple events with big groups and just me and my husband at times and the food has been consistently awesome every time. i definitely recommend this place for any group looking for "
21,5,Positive, The pizza was great. i had a custom pizza and feel it was reasonably priced. the service was fine and the food came out in a timely fashion. i was somewhat reticent to go after reading the pther yelp reviews but experienced none of the conditions depicted in previous reviews. the fact that they all menyioned yhe same vompetitor makes me wonder if there aren't some shenanigans going on. a side effect of which i have yet to 
22,5,Positive," The pizza was great, the homemade mozzarella appetizer was just okay...tasted a little thin crust.   we came back tonight for drinks, no complaints, the food was amazing, the guy behind the register was very friendly, and the drink was amazing.   we had the wine and a bourbon based pre made cocktail. i really liked the ingenuity of the cocktail where you're given a bottle instead of having to wait for the crafting each "
23,5,Positive," The pizza was great. i had a custom pizza and feel that it was reasonably priced. the service was fine and the food came out in a timely fashion.  i was somewhat reticent to go after reading the pther yelp reviews, but experienced none of the conditions depicted in previous reviews.  the fact that they all menyioned yhe same vompetitor makes me wonder if there aren't some shenanigans going on.  my advice is to "
24,5,Positive," The pizza was great.  the wings were also really good.  there isn't a huge selection of chicken, but there is a lot of chicken in there.  it comes with a lot of sauce so be warned.  it was also very tasty the other side.  there isn't a lot of food inside the can, but it was still hot when i took it.  i definitely recommend this place. ""this is my go to pizza place when "
25,5,Positive," The pizza was good. We will definitely come back. great newyork style pizza, crust and dough is really good. lunch with the slice and salad and drink is just okay... maybe a little pricey for lunch. great pizza place. my friends and i go here a lot. good pizza, good wings, good restaurant. this is a fun place with a trendy atmosphere. it's one of the few places in town that allow you to mix and match beer flights at a fair price "
26,5,Positive," The pizza was good. We will definitely come back. the wings are good. nice and spicy and delicious. thank you! the only reason i am not giving a 5-star rating is because the pizza was disappointing. it could have been so much more delicious.   i would definitely come back."" ""i came here based on the great reviews on yelp. i have never had george stone's pizza there. i have always been disappointed by the inconsistent delivery of the food "
27,5,Positive," The pizza was good. We will definitely come back. great newyork style pizza, crust and dough is really good. lunch with the slice and salad and drink is so bomb for like 4 bucks, maybe the cheapest lunch in town and it good, not just something you eat cause its cheap, you will want to go back again! wings are good and so are the fried mushroom and zucchini sticks. the pizza here is pretty standard, nothing special but decent. i am a huge "
28,5,Positive," The pizza was good. We will definitely come back. great food. great vibe. Love the live music. Fireworks on the roof. free wifi? so what? it was fun. ""yummmmm!  the atmosphere is so comfortable, i especially love the patio area where we like to enjoy a glass of wine and a couple of appetizers. the food was really tasty, we had Mamudo pizza and a few other off the chain dishes. the homemade gnudi was also "
29,5,Positive," The pizza was good. We will definitely come back. definitely one of toronto's best kept secrets when it comes to thin crust pizza..."" ""i went here for my birthday. my family and i had dinner together and they were as close as can be get with no other restaurants. great atmosphere and the service was by far. i could not believe they were so fresh as they were sitting there. i ordered a pizza and it was awesome. the wings were great too. great chicken. great. "
30,5,Positive," The pizza was good. We will definitely come back. great food. great vibe. chilled lunch with wine and a cocktail. ""it's not the best pizza ever, not the best in the strip. for the best pizza i would probably go to grimaldi's at the venetian. but this is good, quality pizza. tasteful and quite convenient if you are at the aria.   for a quick bite, it gets the job done. you won't be disappointed "
31,5,Positive," The pizza was good. We will definitely come back. great atmosphere, easy seating and good service. the place is packed in the evening even on weekdays. superb price/value on food and drinks. located across 215 about 20 minutes from the strip in the suburbs of las vegas. if you go by cab be prepared to wait a long time for one to pick you up.  there are not many destinations for cab drivers in this part of vegas so they do not like driving one way "
32,5,Positive," The pizza was good. We will definitely come back. great newyork style pizza, crust and dough is really good. lunch with the slice and salad and drink is so bomb for like 4 bucks, maybe the cheapest lunch in town and it good, not just something you eat cause its cheap, you will want to go back again! wings are good and so are the fried mushroom and zucchini sticks. the pizza here is pretty standard, nothing special but decent. i am a huge "
33,5,Positive," The pizza was good. We will definitely come back. the sauce was good. the atmosphere is great. the food was great. it was even tasty the next day we took a lunch break from the restaurant."" we came here before a concert at consol center. it's across the street, it was very packed, so leave yourself a lot of time to get a table if you want to eat here. we got lucky & got a table only hour before the concert!! we ordered a pizza & "
34,5,Positive," The pizza was good. We will definitely come back. :o and the promotion of pizza as a vegan is awesome. :o ""it may be little....but this market has punch!  a cupcake truck (salted caramel cupcake, mmm), pizza oven truck, crepe truck....spices, fresh fruits and veggies, the world's most fragrant popcorn, cheese, plenty of meat options (bison bratwurst?!)....i have to say my expectations "
35,5,Positive," The pizza was good. We will definitely come back. beautiful, unique and trendy restaurant. trendy enough that it has its own runway show and italian creme cake (think cheesecake and latte artichoke heartsmear). the pizza was disappointing. i loved it though because it was thick crust and it was half price during happy hour.   manager is super nice and the staff is fantastic. this is the place to go to get pizza or go for a quick bite before "
36,5,Positive," The pizza was good. We will definitely come back. the place doesn't look the best but it's the service and food that really sell me.   the $5 large pizza is a nice deal, and i do admit the flavor is marginally better than caesar's $5 pizza. the only problem is how sparse the cheese is and the cardboard box the pizza sat in was literally soaking wet from being drenched in oil.   we will definitely come back here. the pizza "
37,5,Positive," The pizza was good. We will definitely come back. :)"" their prices are very good. i have been coming to the aria for quite a while and have never had a bad order. their pizza is always fresh, never frozen, and their deliveries are always in mint condition. their espresso is also fresh, never frozen, and is always hot. they make your coffee like a champion(which it is), the entire process from pouring it to it being hot to it being cool. they also "
38,5,Positive," The pizza was good. We will definitely come back. great food. Jordan was very happy with the wedding party favorite pizza, the ny styletto. great service and they really looked forward to being in NYC. they also shared a couple of their favorites, the mexican restaurant and the new york styletto. ""i have no idea of the history of this place, but it has one. they also have a great selection of local craft beer, which was interesting as we had "
39,5,Positive," The pizza was good. We will definitely come back. their prices are very good. i would definitely come back. their pizza is very good. i think its safe to say that i have a lot of respect for this business.   fantastic pizza, pizza, pizza, pizza. awesome. i have eaten there twice in one week! definitely one of my """"go to"""" places to go"""" when i'm in the area.  wish i could have tried the "
40,5,Positive," The pizza was good. We will definitely come back. :)"" their prices are very high so expect a 9-5 job. my rates are very good as they are a member of guild. also, tried the bruschetta appetizer, which was great. the crust was thin and crisp with a nice amount of sauce. the dressing was really tasty. the owner was very friendly. the place is packed in the evening even on weekdays. superb price/value ratio. located across 215 "
41,5,Positive," The pizza was good. We will definitely come back. great atmosphere, great food!  the chicken parmesan is amazing. so crispy and not boring. i would definitely come back for the chicken. or pizza. love it.  they have interesting combinations but everything is really testing. i have come here on multiple events with friends and we always seem to come back. great food. highly recommended!! ""i came here based on the great reviews on yelp. i "
42,5,Positive," The pizza was good. We will definitely come back. great newyork style pizza, crust and dough is really good. lunch with the slice and salad and drink is so bomb for like 4 bucks, maybe the cheapest lunch in town and it good, not just something you eat cause its cheap, you will want to go back again! wings are good and so are the fried mushroom and zucchini sticks. the pizza here is pretty standard, nothing special but decent. i am a huge "
43,5,Positive," The pizza was good. We will definitely come back. :)"" best pizza in the area by far. one of the best i've ever had. the seafood pizza is absolutely amazing. great service and they go out of their way to make sure you are satisfied.  so for everyone who said they had an unpleasent experience next time open your mouth and say something or don't complain. unfortunately we know people who have avoided the restaurant because of some of the reviews people have written.  "
44,5,Positive," The pizza was good. We will definitely come back. great atmosphere, great food and the most important thing - love the service. they are the real deal."" ""flour & barley is located on the linq promenade.  this place has really good wood fire pizzas. you can buy the pizza by the slice or by the whole pie.  i recommend the pizza by the whole pie because it is so much cheaper.  the pizza is really good. i have had "
45,5,Positive," The pizza was good. We will definitely come back. yes, we said yes. we ate 2 slices of pepperoni, one for every guest, and raised the bar to 3/4 of a pizza.   the service was great. they took great care of us. they gave us cups of tea and we had crayons. they were attentive and courteous. they were even smiling a lot of the time.   i had the chicken artichoke wedding rehearsal dinner "
46,5,Positive," The pizza was good. We will definitely come back. the beer was ice cold. will come back for sure. if you haven't been here it's a good stop if you are on foot in the area."" ""while shopping in the strip, we wanted to grab a quick bite for a late lunch. we stopped in and i got two slices of pepperoni pizza.. i was intrigued by the slices. they were thin and came with pepperoni all over them. i've had pizza with pepper "
47,5,Positive, The pizza was good. We will definitely come back. the wings are good. and the chicken parm hoagie is just average. the chicken philly was okay.  the restaurant was very brightly painted. it looked like they had just come out from behind the curtain and into the restaurant. people who came in during happy hour were treated to a behind the scenes look at what goes on behind the scenes at this very modest looking restaurant. i don't plan on coming back but i may be 
48,5,Positive," The pizza was good. We will definitely come back. great atmosphere and the service (alex) was by far the best we had during our entire stay. friendly staff, and just a stellar meal. ""first time here.  checked in and got the pepperoni cheese stick for free with a comment below.  it was really tasty.   the food was really bringing me back.   the food was amazing.   the service was very welcoming as they checked "
49,5,Positive," The pizza was good. We will definitely come back. definitely the most affordable dining option at aria. and the monopoly machines are right outside too!"" giordano's is a great italian/chicago style restaurant with good food. the service is about 4 stars, the atmosphere is good, and the price point is very good. the restaurant is usually busy at noon with the wedding party so leave yourself a lot of time to get a table if you want to eat here during happy hour. "
50,5,Positive," The service was great. they took great care of us. they got our food exactly how it was supposed to be and it was prepared by the time it arrived. they were very prompt and courteous. they were also super comfortable having us there. we will definitely come back!!"" ""flour & barley is located on the busy p83 strip with tons of "
51,5,Positive," The service was great and quick. the food was amazing. i had a custom pizza and feel that it was reasonably priced. the atmosphere was very pleasant and modern.   i will definitely come back here! the pizza was made from high quality, authentic ingredients, and i didn't feel stuffed in a bad way like i do at other pizza places. i felt "
52,5,Positive," The service was great.  they took great care of us.  we got a large supreme pizza and a side of food specially selected for us.  i really want to give danny a try but it's the only way i know how to try it.  my advice is to go ahead and buy a ticket if you haven't already, it's an absolute "
53,5,Positive," The service was great. i got an order of hot peppers and onions, and was very pleased. the food came out in a timely fashion and was hot and fresh.   i went there again today, after ordering delivery yesterday. i was there early for dinner and it was just over 10:30. there was plenty of space and the food was hot. "
54,5,Positive," The service was great!  the food was delicious!  the waitress helped me narrow down the never ending yummy looking options on the menu.  the pizza was great!  the chicken parm hoagie wasnt on pointely, but it was the thought that counted and for that i give them 5 stars!!!!  by the looks of the other "
55,5,Positive," The service was great. they greeted the owner and us with a smile, and helped us choose the menu items we wanted to go ahead and pay for. they also gave us a discount on our next order.  we had the lambretta special pizza with chicken and it was amazing. i would definitely come back!"" my favorite giordanos in az "
56,5,Positive," The service was great. the food was amazing. i had the pork wings and they were amazing. they had a great selection of local craft beer, which was nice since i was visiting from out of town. the food was so delicious i had to try everything. they were open until 6:30 on weekdays and from 7-10 on Fridays. they are located "
57,5,Positive," The service was great. the food was amazing! i had the mushroom pizza and i must say i was quite impressed. such a unique combination of mushrooms and crust that was so delicious!  great show. thanks to you!"" we live in the neighbourhood and decided to go for an early dinner with our two young daughters.  we arrived at around 5:30 "
58,5,Positive," The service was great. they took great care of us. they were available whenever we wanted to be.   i will definitely come back for sure. the pizzas are amazing. the mac n' cheese was also amazing, i don't know why more pizza doesn't do this. they were thinner on the crust, yet still had a good amount of cheese "
59,5,Positive," The service was great and the food yum. this was my second time in the last few months meeting a friend for lunch at luciano garden restaurant. i really liked the food. he has a good selection of local craft beer, which was nice since i was visiting from out of town.  we also spoke with the owner about his thoughts on the "
60,5,Positive," The service was great. they understood what i meant and did their job very well. i will highly recommend this place to anyone who is looking for a new cocktail bar with amazing food on the strip. ""it's been awhile since my last visit to this restaurant and although i didn't have the best experience, i must say that i've truly enjoyed my last few "
61,5,Positive," The service was great.  we had a friendly and patient server with our food.  it was ready on time and was a little chilly that night, but not to worry we were close by and could have been anywhere in the city."" ""flour & barley is located on the linq promenade.  this place has really good wood fire pizzas "
62,5,Positive," The service was great!!! they took great care of us and made sure we were happy.   i have to say, though, that the lack of meat in the pizza seems a little strange at first. after all, there is a vast majority of pizza recipes that call for some type of non-meat based sauce. e.g., ""olive oil "
63,5,Positive," The service was great. i choose to go full pita bread with the order and it was amazing. i had the chicken wrap with fries, it was delicious, and then we had the pizza, which was just ok. the wings were also good, and i knew exactly what i was getting when i looked at the package. i always order delivery through here and they "
64,5,Positive," The service was great. they took great care of us. we got a large party of 4 and didn't eat anything but pizza and we were happy with the order. the decor was so comfortable, we just laid back and had a really good meal. the only downside was that we had to wait even when we arrived over thirty minutes past the time given for the food "
65,5,Positive," The service was great. we had a friendly and patient server with our undecided group. they were able to share their food with us at a table, and we had plenty left to share with the kids - all the while enjoying the show."" ""i have to say, this may be my favorite of the great new york style pizzas. i've been here "
66,5,Positive, The service was great. they took great care of us. we got a large side salad and a couple of pizzas. i was so excited! they were amazing! i ordered the pizza and side salad combo and i was very pleased. the service was great and the food came out in minutes. it was very tasty and not too greasy. it was also very 
67,5,Positive," The service was great. i appreciate that they are not just happy hours, they are dedicated to their customers and make sure that they are getting the most out of their time.  i came here based on the large party i had there. i was shocked by how small the party was. it was actually very generous. i had a large party of 4+ and "
68,5,Positive," The service was great.  the food was amazing.  the drinks were strong and remarkably not poisoned.  the ""ice cream cone"" was amazing.  it came with a generous side of pepperoni,  was very tasty and totally worth the price!  the pizza was disappointing.  it has a good flavor, is nicely flavored and not too greasy. "
69,5,Positive," The service was great.  the food was incredible.  the wine was amazing.  the atmosphere was great.  it was very busy at all, which i couldn't understand, but it was overall a great experience. ""first time dining here and was very impressed with the amount of food i had.  the pizza was amazing and had a sauce base that "
70,5,Positive," The service was great. they took great care of us. we got our food in minutes. great place to come for a quick meal. highly recommend! ""decided to eat here again because i was craving the yellow cactus candy cane shake and italian creme cake ... and it was $5 cheaper than ordering via gi. the cake was awesome "
71,5,Positive," The service was great. i am a big Metro fan but this was very flavorful and not too busy.   the atmosphere was very pleasant. it was very comfortable and i had a lot of fun. i would definitely come back!"" great newyork style pizza, crust and dough is really good. lunch with the slice and salad and drink is so bomb "
72,5,Positive," The service was great and the food yum. this was my second time in the last few months meeting a friend for lunch at luciano gardena, another great giordanos restaurant located just a couple blocks away.   the atmosphere at this restaurant is so comfortable, you feel at home from the start, enjoying the great food and the friendly "
73,5,Positive," The service was great.  the food was amazing and we had a blast."" ""really a fun place.  great atmosphere, attentive and friendly servers and very good pizza and wings.  the wings are amazing. i've never had a meal as delicious as they have, and they are quite possibly the most flavorful kind of wing i've ever had.  "
74,5,Positive," The service was great. the food was amazing. the drinks were strong and remarkably smooth.  the side dishes were perfectly balanced and not overly sweet.  the meatballs and crust were perfectly cooked and crispy.  the cuts were simply wonderful and not too heavy handed.  the crust was homemade, and of course, of course, everything is homemade.  there is "
75,5,Positive," It was good pizza crust and everything. we had the pork wings, garlic bread and crispy pancetta (apple fritters). they had a custom built beer selection of three beers - wheat, barley and stouts. each one was amazing. we got the tuna fish and the brussel sprout salad. they gave us water glasses on both sides.  we "
76,5,Positive," It was good pizza crust, nothing special but decent. they have a good selection of local craft beer, wine and even vodka. i went there again today, after ordering delivery yesterday. i don't plan on going tomorrow, but we will see."" staff is always nice and their pizza is awesome! the wings are good too! and so many other things! "
77,5,Positive," It was good pizza crust and ingredients. i am not a huge pizza lover but this was good, quality pizza. highly recommend. ""this is based on a take out experience, so please do not expect to dine in there and have me stand by my review :)  we were looking for a new pizza place to try near our house on a lazy sunday "
78,5,Positive," It was good pizza crust, nothing special but decent. i had the chicken capital city style with chicken wings on top and a side of garlic bread. it was amazing! i don't know why more pizza restaurants don't convert to serving chicken, it was a really inspired! it was also a big bite! i actually enjoyed it more than i paid for it, because it "
79,5,Positive, It was good pizza crust and an ok filling. we had the pork wings which had a smokey sweet bbq sauce and they were amazing. they were also close to ny style pizza which was nice.  the gluten free pizza was nice and not greasy.  they have a gluten free range which is what really matters to me as i am not 
80,5,Positive," It was good pizza crust, nothing special but decent. we had the foie gras and cavatelli appetizers, the mimosas and the deserts. they offer a variety of domestic and imported beers, which was awesome. our only complaint, and i know it's coal oven pizza, it was missing a few key items.  we will definitely come back "
81,5,Positive," It was good pizza crust, nothing special but decent. we had the mushroom pizza and the brussel sprout pizza. they came with appetizers and deserts. the ahi cones had a nice kick with the curry oil and the simple syrup. was a bit pricey, but the free samples were really good. give brussel sprout pizza a try and you'll "
82,5,Positive," It was good pizza crust, nothing special but it was good. i will come back for sure. great newyork style pizza, crust and dough is really good. lunch with the slice and salad and drink is so bomb for like 4 bucks, maybe the cheapest lunch in town and it good, not just something you eat cause its cheap, you will want to go "
83,5,Positive," It was good pizza crust and made in california, what else could you ask for?   we had the ambrosia pizza (think spinach, artichoke hearts  feta) and the athenian pizza (think feta and olives). both had toppings that blended together in the most amazing way! i would order both again.  "
84,5,Positive," It was good pizza crust and made with quality ingredients. i would recommend this place to my friends. it was a great last minute pick! ""i was craving pizza on friday and decided to stop by. i normally order takeout and have ordered from this place three times previously. my go to is a medium pizza with pepperoni, pineapple and tomato but this time "
85,5,Positive," It was good pizza crust, not too heavy crust wise but still has a good amount of pizza. i had the pork wings which had a smokey sweet bbq sauce and they were amazing. they were also very flavorful with just a touch of sauce. they had a wine and a bourbon based dessert and i loved it. the crust wasnt chewy or hard as "
86,5,Positive," It was good pizza crust and we had garlic bread. was a little warm in the middle, but not enough to put people away. we will definitely be back and recommend it to everyone! we have had bad experiences at other pizza hut shops, but this one always gives us well made pizzas. pizza is always fresh, never burnt, always done by the time we get "
87,5,Positive," It was good pizza crust and made with fresh ingredients. good service and nice ambiance. people were friendly and made sure we were satisfied. would definitely come back for another slice or two. ""i have to say, this may be my favorite pizza place in las vegas for more than 10 years now. i've been here a couple of times when i was pregnant "
88,5,Positive," It was good pizza crust and dough and they were away in style! great newyork style style slice with high quality ingredients on top!   we had the lambretta special pizza with sausage and onion and it was so good!   we had the ambrosia pizza with spinach, artichoke hearts  feta and it was also so "
89,5,Positive," It was good pizza crust and made with quality ingredients.   we had the ambrosia pizza (think spinach, artichoke hearts  feta) and the athenian pizza (think feta and olives). both had toppings that were flavorful and not too heavy. i would definitely come back for more.  service was great - attentive, "
90,5,Positive," It was good pizza crust and toppings. we had the lambretta special pizza and the italian beef sandwich. the arancino's are delish. deep fried risotto balls crispy on the top and soft inside, topped with sautéed onions.   add in the fact that a number of other items were also excellent - our waiter was very "
91,5,Positive," It was good pizza crust and dough.  it was somewhere between a hot slice and a fresh pizza, but not too thick or too thin.  it came with a lot more sauce than what i was used to, but it was still a good price/weight ratio.  will definitely come back for another slice, or three."" ""i've been coming to "
92,5,Positive," It was good pizza crust and definitely has a place in central valley pizza. i usually get the small or congee pizza, which is $8.50.50 - their emphasis on quality over quantity is what i appreciate about them, not quantity but quality that there was a place on de la montagne called l & b spumoni gardens, which was closer to it "
93,5,Positive," It was good pizza crust and a little greasy but everything was good. i will highly recommend this. ""i went to their pizza """"rodizio"""" yesterday, which is happening every thursday of this month. for those who still don't know what a rodizio is, i'm saving you a google search: you pay an amount and waiters keep "
94,5,Positive," It was good pizza crust and decorations. not the flashiest of pizzas but decent. we had the pork wings it was good and they were crispy and not burned. was a little pricey but sort of worth it. overall i give it a 8 1/2 out of 10."" the best pizza in las vegas!  the new york style no bake pizza "
95,5,Positive," It was good pizza crust and toppings, not too greasy. we had the pork wings, garlic chicken and beetroot salad. they were good, not gross, and they were a great complement if you had them. they have a lot going for them, but don't expect to go overnight. the pizza was made from fresh ingredients, no frozen. it was made "
96,5,Positive," It was good pizza crust and ingredients. good service and nice environment.   we will come back for sure!"" this is the best pizza & pasta dishes at the lake by far. this place is the real deal starting with the new york atmosphere &  making you feel at home from the start. great food atmos pizza & pasta dishes with top notch service "
97,5,Positive, It was good pizza crust and dough. needed more cheese on top but all in all it was good. will come back for sure. best pizza in the area by far. one of the best i've ever had. the seafood pizza was absolutely amazing. great service and they went out of their way to make sure we were satisfied.  so for everyone who said they 
98,5,Positive, It was good pizza crust and very tasty!   we had the ambrosia pizza and the butternut squash pizza. both had toppings that were infused with the vibrant flavors of the squash. i would definitely eat these again on my next visit to toronto!  we also had the ambrosia pizza and the butternut squash pizza. both 
99,5,Positive," It was good pizza crust and came with a generous portion of toasted crostini for dipping. i definitely will come back for another slice or two."" ""i've been coming to this sauce for quite a while and its consistently good. i don't think i've ever had a bad experience because i always know what to expect.  the pizza is good, "
100,5,Positive," I think this place is positive for the long-term. it's located on the busy p83 strip with tons of people and near the arrowhead mall, and is only a moderate sized restaurant.                                     "
101,5,Positive," I think this place is positive step in the right direction of providing you with a nice unique meal at a fair price. you will have an awesome meal, promise :) first time i ate there i ordered a custom pizza and it was so good! i have been here several times and the food has been consistently delicious every time.   the pizzas really stand out "
102,5,Positive," I think this place is positive step in the right direction to aier pizza. a little pricey but well worth it. ""ier pizza was introduced to me by a client.  it was quickly established that we would be making a large party of pizza and that we would be staying for almost an entire day.   we arrived at around 5:30 on friday "
103,5,Positive," I think this place is positive step in the right direction to aier pizza. a little pricey but well worth it. ""ier pizza was introduced to me by a client.  it was quickly established that we would be making a beignets pizza.  it was delicious and we had plenty left over.   the next time we came in, we had  "
104,5,Positive," I think this place is positive step in the right direction to aier pizza. a little pricey but well worth it. ""ier pizza was introduced to me by a client.  it was great!  the service was great and the food was amazing!  the price was great for what i got.  it was very busy at all, which i couldn't understand, "
105,5,Positive," I think this place is positive for the long-term. it's located on the busy p83 strip with tons of people and near the arrowhead mall, and is only a moderate sized restaurant.                                     "
106,5,Positive," I think this place is positive step in the right direction to a posh local pizza joint. more importantly though, it's a great go-to when ordering out!"" we came here before a concert at consol center. it's across the street, it was very packed, so leave yourself a lot of time to get a table if you want to eat here. we "
107,5,Positive," I think this place is positive for the long run. it's located on the busy p83 strip with tons of people and near the arrowhead mall, and is only a moderate sized restaurant.                                      "
108,5,Positive," I think this place is positive step in the right direction to aier pizza. a little pricey but well worth it. ""more or less a pizza and wings place, but with pizza. i have to say this is the best pizza i have had in las vegas so far. our server and pizza were very welcoming as they checked to make sure if everything was ok. "
109,5,Positive," I think this place is positive for the long-term. it's located on the busy p83 strip with tons of people and near as the arrowhead mall, and is only a moderate sized restaurant.         when my husband and i first arrived we heard the wait was almost 2 hours but for a party of 5+ - for just me and "
110,5,Positive," I think this place is positive for the long haul.  it's surrounded by great restaurants, it's very near a fun beach location, and it's only $5 for a couple of meals.  that's a good trade-off for the high-end, mid-range, and lower-end food.  try the stuffed crust or crust toppers, or the "
111,5,Positive," I think this place is positive for the long-term. it's located on the busy p83 strip with tons of people and near the arrowhead mall, and is only a moderate sized restaurant.                                     "
