,rating,text
70,positive,"had to take my altima in for a recall. service staff was super helpful and friendly. they hooked me up with an uber to and from the place which was super easy to use. i did have to pay $225 for transmission fluid change on my ctv tranny, which seemed like a lot, but the parts guy gave me a free touch up paint for a scratch so that was cool. car cane back nice and clean. no complaints."
71,positive,super service! t&m is probably the most honest auto shop in vegas. they do great work whether its a transmission to changing the emission controls. i can't say enough and i can say that from experience as i worked in the auto repair business years ago while going to college.
72,positive,"i am pleased to update the fact that brian, the current owner of buddy's auto repair, has made things right. a couple of weeks ago i received a call and email from brian about my experience and his desire to rectify what happened. it was just in time too, as my check engine light had been coming on an off. so, i took my truck in and was given a very thorough diagnostic exam for free. i ended up needing new plugs and sparks, along with a duct valve and buddy's replaced all of that for $100. additionally, they made sure that the loaner car had a full tank of gas. i am very happy and will, for sure, reach out to buddy's in the future. i appreciate brian's actions!"
73,positive,brandon was awesome! he was able to do a code check for our check engine light. unfortunately we have to take it to a speciality mechanic. we appreciated brandon's superb customer service & his honesty.
74,positive,"excellent service. great and honest people... got my engine oil, manual transmission and transaxle gear lube, transfer case lubricant, brake/clutch fluid and power steering fluid done today. great price compared to tireworks, sears and the over rated auto pro shop. joe who is the office, made me feel welcome. al the mechanic did a great job. thanks a whole lot to tiffany bautista-medeiros for the help. highly recommend people to go excel... great honest people, overall great company... will return for routine maintenance for my evo 9..."
75,positive,"so, i'll start this off by saying that no one ever likes to get their car repaired...especially in arizona...and certainly when that repair is associated with the ac. knowing full well the potential cost of the repairs, i approached my search for a repair shop with caution. 

tj and the guys at kinkade's were super awesome. tj shot me a quote within the hour with two possible costs depending on how bad the ac was. come to find out, it was the dreaded compressor that had gone out. tj gave me options, letting me know what he recommended, but not pushing needless repairs on an already expensive situation. he was straight up and forward, and i am glad he was. my wife and two boys are now riding in a nice refrigerated chariot, facing these nasty summer temps. 

i will certainly be going back if i need anything else repaired. they made a painful situation very bearable."
76,positive,these guys made a terrible experience bearable during my last trip through las vegas. my transmission on my truck went out while towing my travel trailer through las vegas. chris was extremely helpful. he tried to look for cost saving options for me and the work was done extremely fast.
77,positive,richards auto clinic was great! i dropped my jeep off that had been having issues for several months. previously another mechanic had said that he couldn't figure out why my check engine light was on and that it was something i would just have to live with. my car was at richards for only 2 days before he called with great news. he fixed all the issues that i was having in a timely manner and at a reasonable price. even better- after asking if he had a military discount he gave me 10% off! definitely head to this place if you are in the area.
78,positive,"who in the world can actually brag about having an amazing mechanic? i can. 

bob is the real deal. my family has taken a veritable fleet of cars to him over the past decade--hondas, toyotas, mazdas, and a mid-90s pos nissan. he has helped us with everything from the mundane (window switches, antennas) to the crucial (brakes, transmissions, a/c). his work ethic is unparalleled and he has gone above and beyond for us more times than we could count.

tip: don't complain if you find a lone cat sleeping in your back seat when you go to pick your car. it's part of the experience!  

they don't make 'em like this anymore, folks."
79,positive,"we just brought our car there to be taken care of. we were told by another auto place that we needed our brakes done and the transmission fluid done. well we didn't and thank you the t & m automotive for being honest. never again will we take our vehicles to ""convenience"" places for oil changes and such. it's just not worth it. our vehicles will only be coming here from now on!!"
80,positive,"i just had my car repaired with i-17 collision. i am very thankful for the repair work done on my mazda. you can not tell there was any damage donethe paint matches perfectly, the staff was efficient, courteous, and very skilled.  my mechanic recommended me to this shop for the body repair and i can see why. they are experts! my thanks to xavier, rose, and the entire staff."
81,positive,"very pleased with my service.  had a transmission leak repaired, broken windshield replaced, oil changed, smog certed and they had a tow truck pick it up from my home and add it to my bill so i didn't have to worry about it!  friendly, professional, reasonable, and convenient:  a rare find in automotive repair!"
82,positive,"brought my car in because check engine light was on. they were honest and upfront about the issues it could be. they explained all my options and even said they'd give me references because it was outside of the scope of work that they offer. being a woman, it's refreshing to go to a place that isn't going to try and take advantage. they were all very knowledgeable and educated me on the issue with my car."
83,positive,"hamid reached out to me and his customer service skills alone deserve the five stars. he has advised that he will be retraining staff members and seeking out for qualified technicians.  

 his comment back is incorrect regarding how many times i have visited, but that is probably due to my last name changing. 

overall i am now satisfied with their service and i trust hamid so that is what matters. 

---------original review was one star and comments below


this place is appealing due to their high positive reviews and free cookies, which sold me even after they messed up on my car once before. it's hard finding a good mechanic and i figured maybe they were having a off day. 

long story short twice they have repaired the wrong thing (tail light issues) which was fine with me since i caught it and they didn't try to charge me for the piece i didn't need. but what scares me is they also did work on my engine which is not so easily visible as a tail light. and now my check engine light is on.. eeeekkk. 

i told the mechanic ""i don't  know how you have such great reviews."" and he replied ""well i'm actually a aircraft mechanic"" .. um is that suppose to explain why you couldn't read my dashboard to know which tail light to replace or is that your way of saying you are above being a car mechanic?! 

the gentlemen at the front desk handled the situation very well but unfortunately they can't duplicate ten more of him. 

sorry for the bad review but you need to hire better mechanics."
84,positive,"these guys are insane.  again i thought i needed a ton of unnecessary things done on my car... and 25th street auto talked me out of them.  i was going to do a complete tear out and screen and gasket replacement in my transmission and bill told me it was not needed and costly.  i think we need to call in the guys with the straight jackets!

again a great motor and transmission oil change... and then found a tiny leak in my steering fluid that i will keep an eye on."
85,positive,"the staff members at audi chandler are some of the friendliest i've interacted with, from the salespeople to the financing department. i'd been kicking around the idea of getting an audi as we needed to trade up from my compact hatchback to a car that can transport more than 2 people comfortably. i was interested in an a4 or an a5, and knew that audi chandler had a manual transmission a4 on the lot. i walked in on a friday with about 15-20 minutes of free time before dinner and worked with jorge to take a look at the interior and exterior of the two models. before i left, i told jorge that i would likely be back in on saturday or sunday for a test drive and he didn't pressure me at all.

i came back on sunday and worked with adora (turns out, jorge wasn't working that day) and she let me test drive the manual a4 as well as an automatic a4 with no problems. i wasn't expecting to walk out on sunday with an audi, but adora worked with me to get the deal i was looking for and that was that.

the whole process was pretty painless and i really didn't feel pressured, cornered, intimidated, uncomfortable, etc. throughout the better part of my afternoon. nobody likes to spend the whole day at the dealership, but if i had to choose one, this would be a good choice."
86,positive,"i was so pleasantly surprised by the menu at padres after being sent there by the volkswagon service department up the road.  i was driving cross country with my boyfriend when the check engine light came on so we had to stop and it was just in time for lunch.

we ordered guacamole and chips which came with three types of salsa.  i had the palin salmon salad, which was cooked just right and had a perfect amount of mexican seasoning for a salad dish.  my boyfriend got the obama burrito, which was extremely tasty and huge!

all i can say is, i wish padres was near where i live now!"
87,positive,"hold onto your hats....ill try not to make this too lengthy.
soooo took my car in for check engine light.  they called, explained what the (at the time) problem was and recommended some other things.  ok how much?  oh boy.  oh well. get it done!
marco was kind enough to drop me off at work (thanks marco) and pick me up as well.  
get my car, things are running smoothly.  friday got off early, was going to stop at the casino to put in a bet and boom....wouldn't you know it.  check engine light is back on.  (guess i wasn't supposed to bet that day lol) i called and they said bring it in.  they ran another diagnostic.  this time the throttle body or something was bad.  they tried to clean it to save me some money but that did not work.  actually the cleaning made it worse.  they kept my car and offered me a loaner car (thanks again).  they had my car all weekend and finally tuesday night they called to tell me it was ready.  i had just met my family from out of town for dinner so i said i will swing by in the am.  got my car wednesday am.  work is literally 6 minutes down the road so i didn't get to give it a good test run.  thursday, car running great.  friday (personal time taken off to be w the fam) i hop in to go and meet the fam at dad's timeshare and 10 minutes into the car ride........here we go again w the check engine.  this time....thermostat.  lordy, i'm broke now.  hell i was broke before but now i'm really really broke lol.
marco made sure to bring me back to show me the reading on the machine reader for the code (appreciate ya).
it's been 5 1/2 days and so far we are looking good.  jack even called yesterday to see how everything was going.  
now....let's be clear.  the check engine light repeatedly coming on had nothing to do with the work that they had performed.  each time it was something different.  i was confused, like why won't it just give all the codes at once but jack and marco patiently explained to me that it just doesn't work that way, especially for older cars.  i've trusted this place since i first met hamid and now dealing with marco and jack for what was every other day, i trust them as well.
fellas and the mechanic that worked hard on my car, i appreciate you!  thank you for being patient with my frustrations and my confusion and thank you so much for working with me!
hope to not see you anytime soon lol."
88,positive,"the service department is amazing.  they came out to greet me before i had even stopped my car.  this was in the middle of summer (july 2017) and it was not pleasant outside.  they collected the information they needed from the car extremely quickly (odometer reading, etc) and i was ushered inside in under two minutes.  

the 2015 subaru wrx i brought in for a repair was having an issue with the cvt (bad choice) transmission was slipping and having rough shifting.  it was an intermittent problem.  the service manager and i went on a test drive but the problem didn't occur this time.  he sent it back to the service department regardless.  they researched the problem and found a software update for the transmission.  it took a while because they had to let the transmission cool down first before they could apply the update.  this was not a problem because their waiting room is amazing.  i swear their kitchen is nicer than most people's homes and it's really a pleasant place to wait.  giant 75 inch tv's and leather chairs made it easy to spend an hour while they performed the update.  

subaru of america was terrific as well, as my car was technically out of warranty by nearly 2000 miles but they performed the update for free regardless!  i was very impressed.  the software update was successful.  so far i have not encountered the issue again, but it's only been a day since the update was applied.  

i can't speak for the sales department.

the service department is terrific.  10/10 across the board.  keep up the good work."
89,positive,"friendly neighborhood car repair. i've had my brakes serviced, oil changes, and transmission service. sometimes there are deals on groupon for car services, and it doesn't hurt to call and ask them to honor the price without purchasing the groupon! i always get my car back in a timely manner, and i appreciate the rides home! located just north of cactus on cave creek road, on the east side of the street, across from home depot."
90,positive,"had the compustar r3 2-way installed on my manual transmission impreza. i usually do my own mechanical maintenance but electrical stuff is a bit beyond my expertise. with that said, i wanted someone experienced installing remote engine start on my brand new car. kyle knows the product like the back of his hand and performs a ""clean"" install using soldering of wires instead of crimping where it is a less reliable connection. i'm really glad i got this installed since i just moved to the area and getting used to my first midwest winter. will be coming back in the summer for a tint install!"
91,positive,"once again, amazing service! lee and the guys are always so friendly and welcoming there and they take the time to explain what needs to be done. i went in for a smog check and see why my check engine light was on so i can get my registration renewed. they were able to diagnose, order and fix everything in less than 2 days while keeping me updated on the process. it also came out much less than i expected :) i will refer them to anyone! thanks again rebel!"
92,positive,"yesterday i needed my car diagnosed for a iac issue. when i initially called i was stressed out and not very nice but they listened and told me to come over. they brought my car right back and ran a few tests. i dealt with bill, lorenzo, and mike. my car needs more tests because it's not throwing a code and the check engine light isn't going on. i'm usually very good at diagnosing my car and these guys did not dismiss me. i apologized for being rude and lorenzo asked me if i was okay. i broke down into tears and i got a hug. it was certain a bad day! i'll be back on monday. lorenzo listened to me and gave me a sympathetic ear. having car problems at this point in time is the least of my troubles buts nice to know that you have good, honest, mechanics that are there to help and actually care! they will always have my business! they will drive me home when i drop my car off as they have done on the past and will update me on the progress of the tests. the plan is to hook up a computer to my vehicle and drive it to catch the issue. if you need someone who will treat you right go see these guys. i know they are like this at every location as i have had to have my tires checked at a few others. i'm in outbound sales and drive a lot. trustworthy and transparent are the 2 most important words i can think of with this company."
93,positive,"my car is a 1955 buick special, the transmission was leaking badly that i couldn't be able to drive my car for months. the gaskets were 60 years old as worn out. the transmission works fine even with heavy leaking. i took my car to buster, and he was very honest and reasonable price to have it fixed. buster double check inside of transmission to ensure if it needs to be rebuild. he says it is in very good condition as don't need to rebuild. he put new gaskets to stop the leakage. i m amazed at his skills and get things done in time. i would recommend him to any classic or modern cars to be repair. he is the man!"
94,positive,"let start off by saying i live at scottsdale and shea and drive to 32nd street and greenway to go to community tire pros.  ron and mike are fantastic!.  there isn't a more honest group of guys around!  

the car's transmission was slipping so we took it in to them to take a look at it.  they did and the total come to $8,500 to fix it.  now for the good part, ron did some additional research on the problem.  he had scoured the internet and also called friend who worked for volvo in town to confirm what he learned.  it was a known issue for volvo's and the manufacturer might give us some relief on it.  

we picked up the car and took it to volvo to get it looked at.  they came back with the same problem as community tire.  same price as well.  but the service rep offered to go to volvo to get me some help to pay for it.  volvo offered to pay for half.  prior to the car getting fixed i went over all the repairs volvo said needed fixed with ron at community tire to verify them and volvo fixed the car.  now we are back on the road.  

i just want to point out the they did the best for me, not them.  not only was i advised on how to get a better deal, ron also took additional time with me to make sure the fix was right.  they didn't get paid for any of this.  they did the right thing for me.  

i can't say more than this - they will continue to be my auto repair of choice and i will refer all my friends there."
95,positive,"james rocks!!! had a problem with emissions, went into here as the are right by me. james told me to come in the next day and we slapped some cats on no problem. i passed emissions no problem. prices are good, workmanship is great. this is not a huge shop, they can be busy at times, but their work is great. i've found my new muffler shop."
96,positive,"first time at mb motors based upon yelpers' recommendations.  normally, i would go to the dealership and then cry on the way home after seeing the bill.  gave these people a chance when my mercedes had a noise and then showed the check engine light.  i am a cautious person so i was not driving the car with that light on without having a mechanic check it out.  spoke to jamie who assured me i could drive it in because it might be spark plugs or something to do with emissions.  as soon as i drove in, bud, the mechanic/owner identified the noise as having to do with the power steering. good hearing, experience, or both?  the problem was identified and after i picked up the next day, my car was driving beautiful with no noise and no ""check engine"" light.   i always wish my car repair bill was lower but considering that they also did some brake maintenance work as well,  i think the price would have been significantly higher at the dealership.  
it was also a nice place to be people-wise.  jamie, was very nice and professional.  she also did me a big favor of driving me to a place to eat considering that the pickings are slim in their ""iffy""neighborhood.  super cool young lady.  thanks. jamie."
97,positive,"i use their specialty (exhaust) many times over the years.  
they were in a small complex at dorval st, near speedy glass.

later, they move to this new address and i have been there one time.  
still, their service is very very good and reasonable too.  very courteous, just good honest people with good management.
 
it is definitely my top go to place for mufflers.  wish there are many more of these places these days."
98,positive,great place to get your car repaired. they are very trustworthy and very thorough. tj the owner is a great guy and will take the time to explain things to you. there are a few things i would caution people about but it's nothing too serious. they have longer then most wait times but once again they are very thorough and they will offer you a free ride home. they are not for early risers. their doors open up between the hours of 0830 and 0945 and it could be later. also when booking an appointment be advised that it will likely be a week out. those are just somethings to know but overall it's a great place and i still encourage people to give em a go.
99,positive,"i was a referral from decatur mercedes-benz auto repair so,i had these guys investigate why my 95 tahoe work truck was dogging out so bad and i had a hunch it had to do with the exhaust,the owner thought that maybe my catalytic converter might be clogged or the muffler baffles were broken, especially since i have a quarter million miles on the truck. anyway i just had him replace the catalytic converter and muffler and its perfect.  the problem ended up being the baffles in the muffler were broken out and causing low flow. anyway i have no complaints and i don't think these guys racially profile so don't worry about that review.
i also run a automotive type business and it's really nice to run across a company that's competent to do the work and confident at the same time. you guys at performance rock, thank you, mike"
100,positive,i can't believe what a true pleasure it was to actually get me car repaired. i was given a time slot that worked best with my schedule and was in and out in a shorter than anticipated time. my car was maintained in a professional manner and all service people were so friendly. this is my 2nd maxima and their service is a main reason i'm a repeat customer.
101,positive,"i have a late model chevy tahoe, i needed a custom dual exhaust  which i was quoted as much as $550 from other shops... i have paid upwards of $400 on other custom exhausts for my previous vehicles. (not done at allstar)

i received this custom dual exhaust from the catalytic converter back for only $200!!!! ( i had my own flowmaster muffler i purchased from summit racing) the welds are clean, hangers fitted in the ""right"" places, 2 yr warranty (since its custom), good communication and customer service. best quality best price hands down!

only downside is they left a door open while they did the exhaust which killed my battery, they were quick to give me a jump and it charged back up with no problems...hey no ones perfect, and i understand that sh** happens!! no harm no folly!!"
102,positive,"i'm always nervous to go to mechanics because you always think the mechanics are going to lie to you just to take all your money. but i've been going to this blue diamond location the 2 years i've lived in vegas because they are honest, hard working, friendly mechanics here that are willing to explain and show you whenever your car is in trouble. the first time i went here was for a simple break replacement.. i usually go shopping while i wait for my car (which is another plus about this location) so as i was browsing ross one of the employees (i believe he was manager at the time) called me and told me while they were rotating my routers they noticed heat spots or something that was not good.. i kind of panicked and asked if i could see because i was scared of getting ripped off. so they told me to come back so they could show me before they replaced it for me.. in the end they were so helpful and nice that day i kept going back. i get my oil changed regularly here and they help me to upkeep my car for perfect running conditions.. even when they told me my transmission fluid should be changed i wasn't sure but they were happy to dip a test strip in the transmission fluid and show me it should be changed. also jim the manager is so nice and understanding. i always feel like i understand more about my car everytime i visit. thank you guys for being amazing at what you do!"
103,positive,"it's hard to be impressed when you go in to a place for a simple oil change but the employees at econo lube in green valley thoroughly impressed me. i took my nissan in for a basic oil change before my road trip. i normally go to jiffy lube and because i have an suv i end up paying around $50 when i walk out but at econo lube i paid about $30 and got the best service i've ever had. they topped everything off, looked at by brakes, rotated my tires and did a diagnostic check of a check engine light that kept popping up. i also appreciated the fact that they did not try to ""up sell"" the oil change, they kept it sweet and simple and because ""i'm just a girl"" they didn't try and tell me i needed to overhaul my engine ;-). i dealt with john who is the manager and he was super nice and helpful. the only negative thing i can say is that their lobby is tiny but then again aren't all oil service places??

side note: when i was there a former employee went to have his car serviced simultaneously and the general consensus was this was the best place in town to have your car serviced for minor things."
104,positive,"i gave this place 5 stars because i can't give it 10! i first found out about this place about 13 years ago when i met paul the manager at my place of employment.  shortly after i had a problem with a vehicle, i knew it was going to be expensive but i didn't know who to trust.  i told paul about the problem and he said that him and his staff could help.  my first thought was ""don't these guys just do brakes, i need transmission work?""  ultimately my transmission was fixed in a timely manner, fixed properly and at a fair price.  

since that time i have taken 4 of my other personal vehicles there. i have 4 co-workers who only take their vehicles here. my current vehicle is a toyota with free 24 month/2 year maintenance and an i still went here and paid! i've taken my girlfriends car here and she's referred 2 of her friends.  all of these people feel they were treated properly and given a fair price.  all of them plan to return if/when they have any vehicle service needs.  i take great pride in being able to send customers and friends to an honest and fair garage. 

paul gives you an honest assessment of what you need and tells you what can wait if your financially strapped and tells you what needs to be fixed right away.  i have stood and watched el work on my car and he's amazing! i don't even mind staying while my car is being worked on. i have even stayed and ate lunch with them twice. this place rocks!"
105,positive,"great crew here at performance mufflers shop. they took their time to make sure it was done right. very reasonable price. joe was great , he was able to get me in without appointment. definitely coming back for future customization/ repair needs."
106,positive,"the manager at this location, roc, was very friendly. he took the time to explain not only what needed to be done but also functionalities of the parts that needed to be serviced. the check engine light was on and before spending thousands of dollars to get the problem fixed at their shop, they did have us check the warranty on the car first. the service was quick and honest. they looked for problems that wouldn't be the most expensive, where as most places would have just ripped me off. roc and his team did not do this. they took our concerns very seriously and kept us updated on our vehicle. when one thing didn't work they kept moving along until the problem was found, agaim starting at what would cost the least to fix and working up. i appreciated that all the work done was in the same day and that even as more costumers came in our car wasn't put aside. 
in my visit, i saw that they were very accommodating to the needs of their costumers. roc was very forward about costs and time of services. 
we will continue to use this location and business for all of our auto needs. i would recommend this place to my family and friends."
107,positive,"first time doing business with all pro. offered free towing to pick our car up from our home. were very thorough in making sure it was not a transmission problem and even towed our car for free to brake masters so we could find the problem (which we did). they made sure to make the process as easy as possible. very nice guy, and  although we didn't end up having any actual work done on our vehicle, the diagnostic price was more than fair. he went above and beyond to accommodate our hectic schedule."
108,positive,"we were traveling from henderson, nv to southern arizona when our check engine light came on. we were close to casa grande, so we took our cadillac suv to auto zone to have the code read. we found out the problem and promptly went to gmc since there wasn't a cadillac dealer there. we explained to them that we were traveling with our 94 year-old grandfather when they told us they couldn't fit us in that day. once they heard that, they did everything they could to try and accommodate us. they were, unfortunately, able to fit us in, but they found the repair was still covered under our power train warranty. i called cadillac in tucson. they were going to be closing soon (this was about 3:00pm), and said they couldn't do it that day. since the nice service guys at gmc told us we were still warrantied, i asked cadillac if we could get s loaner until we came back through tucson in a couple of days. once i asked him that, he decided to hold a service guy late so they could perform the repairs as soon as we got there! had we not found out we were under warranty, repairs would not have happened that day!! we are very thankful!!"
109,positive,needed some mufflers installed on my mustang.  they got me in and out in an hour for a great price.  place is not much to look at but they know their stuff and i'm happy.
110,positive,this is the second time i have taken my trucks to busters transmission service and once again they did miracles long story short this is a 2001 chevy 1500 z 71 which the transmission decided to grenade itself it was so bad that it basically threw all of the gears except first so i decided once again i will send my truck to dan at busters transmission well he made it happen. he not only completely rebuilt my transmission he made it better i am extremely pleased and also they didn't just fix my transmission they fix the brakes on the truck as well they locked up and broke and they replaced everything and fixed it for me again if you need a good transmission service and all-around great mechanics you need to bring your truck or car to them they will take care of you and will help you out anyway that they possibly can thank you guys at busters transmission service again for a great job
111,positive,"perfect location on the right side of south blvd. for my daily commute. now you can order online, pay with paypal and pick up in the store for a swift transaction. in addition, they seem to always have coupons and deals for 15-20% off for online orders. i highly recommend going this route.

the store is well stocked with the basics for auto repair in your own driveway. tools including socket sets, spark plugs, new batteries, aftermarket air intakes, muffler tips. accessories including license plate borders, sticker letters/numbers if you want to make your camry a 4x4 or make your f150 a camry, seat and steering wheel covers, novelty valve stem caps, etc.

staff is friendly and helpful. you can get your battery checked and of course replaced if necessary. it doesn't seem to me that they rig their machine to give a bad reading in their favor. they'll also help you install your newly purchased windshield wipers. good shop for all those general auto-owner needs!"
112,positive,"i couldn't find #1 transmission here on yelp but felt it was important to add it! if you look at the google reviews you will find them at 4.9 star rating with lots of great reviews. 
my transmission went out on my 2007 camry and with money being quite a huge issue as i'm on a fixed income (but aren't we all!) i had several options to choose from, and with a brand new transmission being quoted at $4229 on a 10+ year old car i didn't think that was the way for me to go. i got quotes from several places to rebuild, & to drop in a used tranny w/60,000 miles.. prices ranged but mario gave me a good price w/warranty of 12mos/12,000 miles. which was also the going ""rate"" from other places however mario was much more helpful than the other places, he also allowed someone to call in credit card info to pay for it where other places would not do! which was my saving grace! 

my car was done for a good price, service was above others, and car was done when they said it would be done! i'll be bringing my car here for all future repairs as they aren't just a transmission repair they do
all automotive repairs/service and for a fair price!! mario quoted me some other things that i need to have done & it was over $50 cheaper than purrfect auto- which has terrible reviews and it's also where i pulled my car from originally! their quoted price for tranny repair went up $100 every time i spoke to them! 
so thank you mario you were wonderful & very patient with me!"
113,positive,"i had my 1971 ford f250 brought in on crutches. it wouldn't start and transmission seemed to act funny prior to that. made an appointment with brad. jeff who did the work was very busy but he did get to it. after the initial troubleshooting with compression tests it was brought to my attention that two cylinders were misfiring badly. the diagnosis was it might need a engine overhaul or new one with estimate north of $1500. i was very nervous and brad must have felt this because the next call was the following day. after looking underneath the valve covers, jeff found one bent push rod, carburetor fuel /air was out of adjustment, bad fuel pump, bad main gas tank (auxilllary ok) which explained the odd behavior of the transmission. jeff fixed all the problems except the gas tank. it is filled with crap and i will probably have it replaced. i stress your mechanics are just people too, especially when they've been dealing with a problem child before yours. give them some room to figure it out and you will be glad you did. i gladly, paid $460 cash for a great job. my truck passed emissions that weekend and it even runs better than it did before it stopped. the shop is kind of hidden next to another shop and needs a bigger building or sign. thank you guys!"
114,positive,we went to joes by chance. we were actually on our way to another shop when our check engine light started flashing so we immediately pulled into the closest place which was joes. the guy who helped us was really nice and they took care of the issue. not sure how their prices compare since we didn't really have an option to shop around but it didn't seem too bad for everything they had to do to get the truck running. would definitely go back.
115,positive,"these guys are great! 

when the owner of this business left his previous location to work for himself (was working at one of the big chains previously), i happily started getting my oil changed here... and more!!

i own old vehicles. kris is an honest guy and he actually told me to stop spending money on one of my vehicles! he knew that the new replacement truck i got would mean i'd only need him for oil changes instead of coming through every few months to fix the next thing that died on my old truck. now that's an honest auto guy. 

i have always found them friendly and helpful, but their knowledge, expertise, honesty, and great work ethic is what really keeps me coming back and referring my friends. 

i can't believe that i had never left them a review and that no one else had (other than 1 person who apparently found them on their lunch break?)

from oil changes to transmission repair, you will not regret checking these guys out! really!

can you tell i'm impressed!?"
