,rating,text
79,negative,"bought our car here. at first it seemed like a good experience but after we got the car home, things took a turn for the worse.
for starters, we noticed a chip in the windshield a few hours after we picked up the car. we called them to tell them and see if they'd fix it, since it was pre-existing. they only referred us to call ""their guy"" that does their repairs. well, we called ""their guy"" and after 3 days of playing phone tag, my husband and i ended up taking it to safelite on our own. 

then, the transmission started being weird. shifting on the car was acting up, and the trans felt like it was slipping when we would put the car in reverse. the rpms would get really low. at this point we had only owned the car for like 3 weeks... and it only had 24k miles on it.
so again, we called zimbrick to see if they could do something. long story short, we had to pay $120 out of our own pockets to get the car ""diagnosed"" at a dodge dealership.and then we were told nothing was really wrong with it, but they noticed the trans fluid was low. zimbrick replaced the trans fluid for free. big friggin deal. 

so then after all this, i take the car for a standard oil change at sears and the guy asks me if i'd like a new air filter. he showed me the old one and it was black as night. why didn't zimbrick do an oil change/inspection before putting the car for sale?

this makes me feel like zimbrick only makes their used cars look cosmetically good enough to sell... and they skip out on the internal aspects. 

i still love my car. but i won't buy from zimbrick next time. that's for sure."
80,negative,"early june i was in colorado when my f350 started to take time to start. ford garage in steamboat said the flywheel was damaged and needed to be replaced.
got home and had berg replace flywheel and starter. cost me 1,500.00
to replace a flywheel the transmission has to be dropped...

three weeks later i noticed fluid under the truck. brought back to berg... mechanic that replaced flywheel said it had nothing to do with what they did. wants to charge me 1,500.00 to fix.
hmmmm.... i let the service rep have it. after i unloaded on him he had the manager look at the problem. manager came back and said they nicked the pan when re-installing the tranny, and they would not charge me to fix leaks. i was heading back to colorado and had to wait to fix leaks till i returned.

three weeks later i finally had time to get truck back to berg to get leak fixed. on sept. 18, 2013 berg called me to come to shop to see what was happening. on arrival i was taken out back to garage with my service rep, manager and mechanic.
they showed me 3 leaks at front, back, and dipstick tube. they informed me leaks had nothing to do with them dropping tranny. oh really...

they said they could fix for up to 4,500.00 or have re-built tranny installed for 4100.00

must really think the general public is stupid... i said nothing and left.
brought truck to randy's transmission service in mesa. he put truck on lift and withing a minute said i had 2 very minor leaks that were definately caused by berg when tranny was dropped originally. i went ahead and had randy fix the leaks for 700.00. 
i will go after berg for the 700.00 in court if i have to.

berg ford cannot be trusted... i've had them do oil changes on my trucks for years. never again will i deal with this dealership. stay as far away from berg ford as possible...  bob   f 350 owner"
81,negative,"the las vegas office doesn't answer the phone.  they do push extras, but somewhat meekly. the transmission fluid plug fell out of my car. i tried to call to ask whether i should do it, or return it. i called the national number, one person said to return it to the airport and another said to have it fixed, which i did. this is not an accidental problem. i know they will fight to pay the bill, so bbb letter is on the way"
82,negative,"i bought my 2012 mustang from this dealership got nothing but the run around from everyone in finance from the get go they told me i was financed no problem two weeks into it i got a rude phone call stating for me to bring the car back that i was not financed, i went back only to find out they sold my trade in got nothing but the run around again for two solid months could not get anybody in finance on the phone to tell me what was going on, 3 months into the deal after speaking with and providing needed infor to the credit union that was financing me myself my car deal was finally complete, two months later my transmission is now out in my car do not recommend this dealership in any way"
83,negative,"i was at 3k since my last oil change and i knew i had driven past this place a few times (i'm new to the area).

so i drive up and dude is  all in my face asking if i want the signature service and he goes on to explain it and i ask how much it is and he says 37.99.  i say i just want an oil change and he says it will still be 37.99.  i then say well i think i'll just go somewhere else that's pretty expensive.  he says how about  $10 off and i agree.

they do their thing.  the guy brings me out to go over everything.  your right lisence plate light is out do you want that fixed?  no.  your wipers are looking pretty bad do you want us to replace those?  no.  we have this fuel cleaning blah blah?  no.  we tested your battery and you need a new batter.  how much is that?  $106.  not at this time.  your air filter looks ok do you want a new one?  no.  do you want premium, high temp oil?  no just regular oil.  we recommend getting your tired rotated ever 2 oild changes do you want that?  no.  we recommend getting transmission fluid flush every 30k miles do you want that?  no..... 

oh then i'm driving on the highway and they didn't close my hood all the way tight so i had to pull off and slam it.

i just wanted a simple oil change and left alone.  i like when i can stay in the car and be out of there in 5 minutes not a sales pitch."
84,negative,"i bought a new 2016 honda accord from here the sale when well i got more coverage then i wanted when asked to have some of the service refunded as it states in the contract i got the run around. called the loan company and the insurance place them self said it has to be done through the dealer. you guessed it run around again. 
 the car from new has had a high pitch whistle when driving. they checked it found a recall said all was fine. took the car found it was still there. then the transmission wouldn't go on along road trip let it cool off came out it worked fine bought it to the dealer can't tell me why there is a noise but know it's from the transmission but they don't know how to fix it and the couldn't get it to slip. ok so i get it i need to drive it more till i really brake the transmission and get stranded some where. 
so next i go out to my car after the service and just happen to notice that the tires were not rotated as they said and the measurements the technician put on my paper for my car were not real. the brakes were not measured correctly either because the tires never came off the car.
saving grace for this place was the service writer who took the time to fix the issue. took longer but he did what was right. sad part is its one of the services i had paid for that i didn't want so i paid and got ripped off.  my time is worth money and doing the service for 4 hrs and still have a high pitch noise. just beware that you are not taken for the same ride."
85,negative,we received an impala...only drove it from rental to hotel and parked it with the valet...on the way to the airport with 3hrs to spare the transmission gave out in the middle of a busy intersection...after waiting for tow truck we barely made it to the airport...advantage did not even try to get us to the airport on time...had to change our flight as we ended up with 30 minutes till our original flight's departure and that was once we boarded the shuttle to las from rental drop off...never using advantage car rental again.
86,negative,"the staff is friendly, for the most part, although some of the staff seemed to be a little condescending. i took my car here because my engine was running rough and i told them to do a complete check up to see what was causing the problem. they called me later and told me i needed two things fixed which would cost $800. i was hesitant because that's a big dent in my budget and it's an older car. i decided to go through with it, got my car back, it lasted the 5 minute ride back home, and the next time i started up my car, it was running rough again. i brought it back and apparently my catalytic converter was burned out among other things that would cost me 1.5k more. if i was told from the beginning that repairs would cost 2.3k, i would not have gone through with the repairs. i don't see how they failed to miss a burned out part. now i spent $800 on a car that's going to the junkyard because the people working on my car did not notice damage to a very significant part of my car (that the check engine light code gives the notification that there's a problem there) or just tried getting some money from me. definitely will never come here again when/if i get a new car."
87,negative,"their show room is like a museum, with lots of exotic and hard to find cars, including bentleys, lambos, classic american muscle cars, and high-end bmws and mercedes.  i had arranged previously to meet a salesman, named jake, in the morning when they opened to check out a nissan 300zx.  when i arrived, jake wasn't there, however another fellow said he would handle me.  while an employee was moving some very nice looking cars out of the way so the nissan could be driven out of the show room, i walked around and looked at a variety of interesting vehicles.  i wandered within ear-shot of a conversation between one of their salesmen and their detailer (possibly mechanic as well) as they discussed the virtues of various paint-types and how much easier old cars' paints are to touch up.  when they saw me, they immediately dropped their conversation somewhat nervously. should have been my first clue.  when i got in the car, i immediately noticed several problems, including problems with the stereo and the power windows, both of which were featured in the car's ad.  ok, its an older car, no problem - until i got it on the road.  the car pulled terribly to the right - ok, an older car, lets see what the mechanic says...
jake had assured me over the phone that the vehicle was in ""excellent condition"".  from my untrained eye, it looked shiny enough.  the mechanic told me otherwise:
major body work done
a hasty repaint to conceal damage that was already beginning to flake and bubble (thought of the hushed conversation i had overheard in the show room)  
oil leaking from every conceivable place
missing screws bolts, battery flopping around
hoses disconnected and leading to no where
transmission leaks
tension bar totally broken - source of the pulling to the right, no easy alignment fix
leaking brake calipers
leaking steering
leaking transmission...the mechanic stopped there and brought me over to show me the problems
the car was checked out at az import specialists by a mechanic who was has been working on nissan 300zx since they came out in 1990.  he gave the car an overall ""poor"" rating and strongly advised against buying the car.
additionally, the car burned gas like a tank on fire, and there is no way it would pass smog.

i drove 1000 miles round trip to check out a car the salesman (jake) had assured me was in ""excellent condition"", and within twenty minutes the mechanic came back with a ""poor"" rating.

be ware the spit-shine job jba does on their cars. they are all shiny, and i'm guessing look clean if you pop the hood, but please take the car to a mechanic before you buy.
az import specialists saved me a huge headache and lots of money, and the 96 bucks i spent was well worth it. 
jba's salespeople are either ignorant of their cars, or dishonest in their representation as they shine them up and hope somebody will buy without checking out the mechanics.
be advised."
88,negative,"how  frustrating  service department! 201escalade has bad transmission been in on and off for weeks still not working! run around lots of talk, take it back!

sadly it's not going better!"
89,negative,"really wasn't at all happy about the appointment.  i had a coupon for the preferred oil change which was supposed to include oil filter, inspection, tire pressure check, rotate tires, top off fluids, balance check all tires and 4 months free road side assistance.  they got started about 30 minutes after scheduled appointment, ok, i get it, no problem.  before the car was raised they had taken out the cabin air filter, took 2 minutes maybe.  they later came in and showed my the filter was dirty and they would replace it for $94.  the filter is about $15 and i know that it took a couple of minutes to install.  heck they had to put my old one back in so they were going to charge me $70+ for a couple of minutes work.  i saw the oil change and the topping off of the fluids but they backed it out of the garage without doing anything with the tires.  i told them that my tires weren't rotated and he told me that they didn't need to be.  ???  um, how was that determined?  oh, we inspected the tires.  i know that it was time for them to be rotated, it gets taken care of regularly. i get an alert from the place i bought them and i had gotten the email but i was pressed for time and needed oil and tire rotation before a weekend trip so i thought i would kill two birds so to speak.  so pretty sure the tires were not rotated correctly when they pulled my car back in and i am positive they did not get the balance check.  my fault, plan ahead and take it the dealer for oil and my tire place for the rotation, it will get done right.  oh, never got any info on the road side either. seeing some of the other comments it seems if you are a women you will get good service."
90,negative,i'm very disappointed with this dealership. i was trying to make an appointment for transmission oil change and i was on hold like 10 minutes. then woman said that she gonna redirect me to service center then another 10 minutes on hold and suddenly the connection was lost.
91,negative,"i really hoped that things with big 4 will improve over time, but they didn't. now, warranty period over, i think it's time to check the balance.

salesman was amazing - friendly, funny, giving good advice. truly a reason to prefer big 4 over the competition. pity he deflated quickly after the troubles began.

unfortunately, the sale itself was not as smooth - got my car delivered with a dent on the hood. had to drive away immediately, but got a senior manager reassuring that it will be fixed, no worries.

it wasn't. our salesman went dull and said there is a process to follow, time to wait, etc. at the end, the dent remained. 

further on i've discovered that sales feature list was mismatching actual vehicle features (e.g.: fuel capacity promised 120, actual 90). tried twice to get the revised list printed, did not happen - ""printer off-line"", ""can't print landscape, list truncated"", etc.

service was oriented towards being as frequent and expensive as possible, with messy structure of ""service contracts"". yet missing obvious problems - got one pinched tire rotated twice before they finally recognized the problem and fixed it.

was charged for a key fob battery though still on warranty - some funky procedural hiccup, but money back never happened. got charged extra $$$ for flushing the windshield fluid ""your windshield cracked because of that!"" (really? i thought that was because of lose gravel flying everywhere...)

once mechanic forgot to fully insert the oil stick, left it dangling under the hood, mud getting into the tube. another time got oil change indicator not reset, and then have it off again way before next change was due. was told my driving made the just replaced oil in a new engine burn in just 3000 km. etc., etc., etc. 

in short, lots if bs and extra money wasted. though customer service reps were usually very nice, and shuttle service super helpful. 

i even was on the phone with chrysler folks, and they were awesome too - but no help with my troubles. 

so overall, never again. neither chrysler, nor big 4. thanks. 

in my mind, compared them to renault i use to deal with for years - my gosh, no comparison! europeans were impossibly better in any aspect."
92,negative,"worst canadian tire ""pit stop"" experience! people that work here are too relax and work too slow! went for an oil change and an old man ""zaymar"" was helping me. i could barely understand the word he was saying. he said to me that there are two cara ahead of me and would take 45 mins atleast, i said ok. and he stared at me. hey buddy im getting my oil change today. the two other cars that were supposed to be infront of me were not even infront of me after all! cuz one of them came in and was asking for an oil change too, the other one was asking for help to fill her transmission fluid... what an idiot. anyway i waited for 45 mins in the store. came back my cars not done yet apparently they were waiting for me for other bs... annoying get my oil change i wanna gtfo... anyway i had to wait for another 20 mins for it to finish. terrible service. you could see staff just going for smoke break and eating ice cream. wont be coming back here!! awful!"
93,negative,"on 3/20/2015 i had charleston begin to rebuild my car's engine completely. on 4/20/2015 the job was complete and returned my car to me. after the engine work was completed i attempted to drive home and noticed that my; dashboard instruments/headlights/car alarm/ didn't work and returned immediately to the shop. i was told that they don't know if those instruments ever worked-i'm restoring the car, (1990 eagle talon). that's a lie because before i chose that particular shop i took the vehicle there for future reference. i showed them all the electrical works, as they admired the classic car. after the engine was put back together it took approximately 6 days to get the car started (the cam shaft sensor wasn't connected). they had me bring my alarm operating device to them to see if that was the problem. the alarm was disconnected and not reconnected-said it was reconnected and didn't know if it ever worked. the alarm working was why they had me bring the device to turn it off! got home and the next day noticed a puddle of oil and transmission fluid under the car, so i took it back to them and was told that a cam shaft seal was put back on that is defective and would have to charge me to fix it. i was told to just keep oil in the car until i could get it repaired properly, estimated cost $2,000. about 5 days later checking under the hood of the car i noticed that my air conditioning unit was missing. i called them and yes they had it at the shop. they reinstalled it without the belt so no cool air and it's may in las vegas, nevada! i was told it didn't work is why they kept it! i asked them how they would know when the car was delivered to them on a tow truck. i should have been asked. now i have to get the car's engine rebuilt to have the problem fixed by another mechanic as i don't trust charleston auto repair anymore. i have to now either keep the car parked after paying $1,320 to be able to drive. in good faith, i gave them $900.00 up front and this is what i got. i need my car fixed!"
94,negative,"had my transmission go out on my truck back in dec. 2012.

 called multiple place shopping around, this cottman had a reasonable price had my truck towed down, took them 5 days to have it fixed and i had to call to see when it was done they didn't even call me to let me know it was done.

anyway their fix came with a year warranty as well, once i picked my truck up they told me you should be running fine but call us in a week so we can get you back in to check everything's good and we got some add on for you.

 called a week later the add on part weren't in so they said call back in a few days so i did still no parts, this whole calling back thing turned into two months later with them still not having parts, so i gave up and they never called me back.

so it's now end of june 2013 and i get a radiator leak bring it to a shop closer to home they diagnose and tell me that the new transmission cooler rubbed a hole in your radiator.

 so with my year warranty i had my truck towed back to cottman so they could fix their mistake, they did replace my radiator but as soon as they called for my truck to be picked up they said ""your good to go but your ac isn't blowing very cold"", i said ""yeah i know it's not ideal but it's cool enough can't afford to get it fixed perfectly right now"".

so go down pick up my truck drive away and my ac never starts to blow cold and before i brought it in it was working just fine but yes not ideal like i said, i was pissed and didn't even want to go back a deal with their sh*t. (mind you this is a day before we have 3 days in a row of supposed record high heat around 120 degrees)

so the next day i bring my truck to a shop closer to home again to get my ac filled, turns out there's a leak in a hose for the ac no where near where they would have had to work to change the radiator. the shop by my house tells me.

 they begin to tell me it was probably deliberate since they had to replace my radiator under warranty and wanted some kind of money out of me so they tampered with my ac. and for cottman to call me to pick up my truck from the radiator fix and to immediately tell me my ac isn't blowing very cold when it was working fine before makes me want to believe the new shop telling me that cottman deliberately messed with my ac is indeed true."
